SecurityID,TradeTime,TradePrice,TradeQty,TradeAmount,BuyNo,SellNo,TradeIndex,ChannelNo,TradeBSFlag,BizIndex
600020,2021.01.04T14:04:28.530,3.49,100,349,6475286,6443502,4079384,1,B,10069492
600020,2021.01.04T14:04:31.560,3.49,100,349,6476690,6443502,4080272,1,B,10071639
600020,2021.01.04T14:04:34.500,3.49,100,349,6477899,6443502,4080916,1,B,10073527
600020,2021.01.04T14:04:40.870,3.49,500,1745,6480356,6443502,4082294,1,B,10077403
600020,2021.01.04T14:04:43.840,3.49,100,349,6481334,6443502,4082957,1,B,10078994
600020,2021.01.04T14:04:43.840,3.49,100,349,6481335,6443502,4082958,1,B,10078995
600020,2021.01.04T14:04:46.840,3.49,100,349,6482322,6443502,4083755,1,B,10080790
600020,2021.01.04T14:04:46.840,3.49,100,349,6482323,6443502,4083756,1,B,10080791
600020,2021.01.04T14:04:47.190,3.49,200,698,6482440,6443502,4083803,1,B,10080991
600020,2021.01.04T14:04:47.230,3.49,300,1047,6482454,6443502,4083808,1,B,10081010
600020,2021.01.04T14:04:49.830,3.49,100,349,6483334,6443502,4084471,1,B,10082515
600020,2021.01.04T14:04:49.870,3.49,100,349,6483352,6443502,4084481,1,B,10082553
600020,2021.01.04T14:04:54.770,3.49,400,1396,6485100,6443502,4085646,1,B,10085498
600020,2021.01.04T14:04:56.980,3.49,100,349,6485979,6443502,4086215,1,B,10086989
600020,2021.01.04T14:05:06.960,3.49,600,2094,6489395,6443502,4088322,1,B,10092759
600020,2021.01.04T14:05:12.890,3.49,500,1745,6491663,6443502,4089989,1,B,10096551
600020,2021.01.04T14:05:12.950,3.49,600,2094,6491685,6443502,4090021,1,B,10096610
600020,2021.01.04T14:05:13.040,3.49,1900,6631,6491711,6443502,4090028,1,B,10096658
600020,2021.01.04T14:05:15.980,3.49,100,349,6492794,6443502,4090643,1,B,10098323
600020,2021.01.04T14:05:15.980,3.49,1500,5235,6492795,6443502,4090644,1,B,10098324
600020,2021.01.04T14:05:15.980,3.49,700,2443,6492796,6443502,4090645,1,B,10098325
600020,2021.01.04T14:05:15.980,3.49,1400,4886,6492807,6443502,4090652,1,B,10098340
600020,2021.01.04T14:05:18.950,3.49,200,698,6493896,6443502,4091502,1,B,10100248
600020,2021.01.04T14:05:18.980,3.49,1000,3490,6493906,6443502,4091507,1,B,10100260
600020,2021.01.04T14:05:19.080,3.49,300,1047,6493935,6443502,4091528,1,B,10100304
600020,2021.01.04T14:05:19.400,3.49,100,349,6494044,6443502,4091631,1,B,10100505
600020,2021.01.04T14:05:22.020,3.49,100,349,6494941,6443502,4092065,1,B,10101860
600020,2021.01.04T14:05:22.020,3.48,1800,6264,6221517,6494943,4092066,1,S,10101862
600020,2021.01.04T14:05:22.020,3.48,13200,45936,6231051,6494943,4092067,1,S,10101863
600020,2021.01.04T14:05:28.420,3.49,200,698,6497164,6443502,4093503,1,B,10105409
600020,2021.01.04T14:05:49.220,3.49,1000,3490,6505466,6443502,4099073,1,B,10118596
600020,2021.01.04T14:05:49.470,3.49,100,349,6505613,6443502,4099146,1,B,10118806
600020,2021.01.04T14:05:50.200,3.49,300,1047,6505974,6443502,4099342,1,B,10119344
600020,2021.01.04T14:05:50.270,3.49,400,1396,6505996,6443502,4099350,1,B,10119376
600020,2021.01.04T14:05:52.490,3.49,100,349,6506782,6443502,4099859,1,B,10120617
600020,2021.01.04T14:05:56.240,3.49,200,698,6508239,6443502,4101035,1,B,10123199
600020,2021.01.04T14:05:58.490,3.49,100,349,6508987,6443502,4101459,1,B,10124328
600020,2021.01.04T14:05:59.300,3.49,100,349,6509371,6443502,4101753,1,B,10124969
600020,2021.01.04T14:06:01.430,3.49,300,1047,6510163,6443502,4102489,1,B,10126393
600020,2021.01.04T14:06:04.460,3.49,100,349,6511590,6443502,4103238,1,B,10128514
600020,2021.01.04T14:06:04.460,3.49,100,349,6511591,6443502,4103239,1,B,10128515
600020,2021.01.04T14:06:04.460,3.49,100,349,6511592,6443502,4103240,1,B,10128516
600020,2021.01.04T14:06:04.460,3.49,100,349,6511593,6443502,4103241,1,B,10128517
600020,2021.01.04T14:06:07.410,3.49,400,1396,6512758,6443502,4103994,1,B,10130407
600020,2021.01.04T14:06:07.510,3.49,500,1745,6512811,6443502,4104025,1,B,10130496
600020,2021.01.04T14:06:07.510,3.49,300,1047,6512812,6443502,4104026,1,B,10130497
600020,2021.01.04T14:06:07.510,3.49,200,698,6512813,6443502,4104027,1,B,10130498
600020,2021.01.04T14:06:07.530,3.49,100,349,6512842,6443502,4104041,1,B,10130542
600020,2021.01.04T14:06:07.530,3.49,1900,6631,6512847,6443502,4104046,1,B,10130552
600020,2021.01.04T14:06:08.230,3.49,300,1047,6513270,6443502,4104304,1,B,10131195
600020,2021.01.04T14:06:08.230,3.49,200,698,6513284,6443502,4104318,1,B,10131219
600020,2021.01.04T14:06:08.630,3.49,1600,5584,6513442,6443502,4104417,1,B,10131481
600020,2021.01.04T14:06:08.710,3.49,100,349,6513476,6443502,4104433,1,B,10131529
600020,2021.01.04T14:06:10.400,3.49,1200,4188,6514052,6443502,4104767,1,B,10132396
600020,2021.01.04T14:06:10.490,3.49,2200,7678,6514104,6443502,4104786,1,B,10132461
600020,2021.01.04T14:06:10.490,3.49,100,349,6514106,6443502,4104788,1,B,10132463
600020,2021.01.04T14:06:10.490,3.49,600,2094,6514109,6443502,4104790,1,B,10132466
600020,2021.01.04T14:06:10.490,3.49,800,2792,6514112,6443502,4104795,1,B,10132472
600020,2021.01.04T14:06:10.490,3.49,46,160.539999999999992,6514113,6443502,4104796,1,B,10132473
600020,2021.01.04T14:06:10.490,3.49,354,1235.460000000000036,6514113,6457630,4104797,1,B,10132474
600020,2021.01.04T14:06:10.490,3.49,800,2792,6514114,6457630,4104798,1,B,10132475
600020,2021.01.04T14:06:10.550,3.49,100,349,6514145,6457630,4104813,1,B,10132515
600020,2021.01.04T14:06:13.510,3.49,100,349,6515255,6457630,4105608,1,B,10134359
600020,2021.01.04T14:06:13.840,3.49,646,2254.539999999999963,6515405,6457630,4105669,1,B,10134565
600020,2021.01.04T14:06:13.840,3.49,19900,69451,6515405,6459088,4105670,1,B,10134566
600020,2021.01.04T14:06:13.840,3.49,1200,4188,6515405,6463128,4105671,1,B,10134567
600020,2021.01.04T14:06:13.840,3.49,3000,10470,6515405,6467581,4105672,1,B,10134568
600020,2021.01.04T14:06:13.840,3.49,1654,5772.460000000000036,6515405,6479185,4105673,1,B,10134569
600020,2021.01.04T14:06:16.450,3.49,1300,4537,6516426,6479185,4106325,1,B,10136273
600020,2021.01.04T14:06:16.450,3.49,46,160.539999999999992,6516428,6479185,4106326,1,B,10136275
600020,2021.01.04T14:06:16.450,3.49,1000,3490,6516428,6484004,4106327,1,B,10136276
600020,2021.01.04T14:06:16.450,3.49,1000,3490,6516428,6489509,4106328,1,B,10136277
600020,2021.01.04T14:06:16.450,3.49,1400,4886,6516428,6496240,4106329,1,B,10136278
600020,2021.01.04T14:06:16.450,3.49,200,698,6516428,6499170,4106330,1,B,10136279
600020,2021.01.04T14:06:18.040,3.5,200,700,6517121,5730556,4106723,1,B,10137361
600020,2021.01.04T14:06:18.160,3.49,1054,3678.460000000000036,6516428,6517156,4106744,1,S,10137417
600020,2021.01.04T14:06:18.160,3.49,200,698,6516433,6517156,4106745,1,S,10137418
600020,2021.01.04T14:06:18.160,3.49,600,2094,6516445,6517156,4106746,1,S,10137419
600020,2021.01.04T14:06:18.160,3.49,1200,4188,6516446,6517156,4106747,1,S,10137420
600020,2021.01.04T14:06:18.160,3.49,946,3301.539999999999963,6516447,6517156,4106748,1,S,10137421
600020,2021.01.04T14:06:29.390,3.49,1554,5423.460000000000036,6516447,6521128,4109207,1,S,10143871
600020,2021.01.04T14:06:29.390,3.49,100,349,6516448,6521128,4109208,1,S,10143872
600020,2021.01.04T14:06:29.390,3.49,1000,3490,6516452,6521128,4109209,1,S,10143873
600020,2021.01.04T14:06:29.390,3.49,100,349,6516467,6521128,4109210,1,S,10143874
600020,2021.01.04T14:06:29.390,3.49,100,349,6516518,6521128,4109211,1,S,10143875
600020,2021.01.04T14:06:29.390,3.49,300,1047,6517576,6521128,4109212,1,S,10143876
600020,2021.01.04T14:06:29.390,3.49,100,349,6517579,6521128,4109213,1,S,10143877
600020,2021.01.04T14:06:29.390,3.49,100,349,6517581,6521128,4109214,1,S,10143878
600020,2021.01.04T14:06:29.390,3.49,200,698,6517582,6521128,4109215,1,S,10143879
600020,2021.01.04T14:06:29.390,3.49,700,2443,6517596,6521128,4109216,1,S,10143880
600020,2021.01.04T14:06:29.390,3.49,746,2603.539999999999963,6517600,6521128,4109217,1,S,10143881
600020,2021.01.04T14:06:39.700,3.49,954,3329.460000000000036,6517600,6524230,4110982,1,S,10148688
600020,2021.01.04T14:06:39.700,3.49,100,349,6517629,6524230,4110983,1,S,10148689
600020,2021.01.04T14:06:39.700,3.49,200,698,6518991,6524230,4110984,1,S,10148690
600020,2021.01.04T14:06:39.700,3.49,100,349,6518995,6524230,4110985,1,S,10148691
600020,2021.01.04T14:06:39.700,3.49,100,349,6519003,6524230,4110986,1,S,10148692
600020,2021.01.04T14:06:39.700,3.49,100,349,6519010,6524230,4110987,1,S,10148693
600020,2021.01.04T14:06:39.700,3.49,100,349,6519013,6524230,4110988,1,S,10148694
600020,2021.01.04T14:06:39.700,3.49,200,698,6519014,6524230,4110989,1,S,10148695
600020,2021.01.04T14:06:39.700,3.49,100,349,6519020,6524230,4110990,1,S,10148696
600020,2021.01.04T14:06:39.700,3.49,700,2443,6519021,6524230,4110991,1,S,10148697
600020,2021.01.04T14:06:39.700,3.49,300,1047,6519025,6524230,4110992,1,S,10148698
600020,2021.01.04T14:06:39.700,3.49,100,349,6519026,6524230,4110993,1,S,10148699
600020,2021.01.04T14:06:39.700,3.49,300,1047,6519027,6524230,4110994,1,S,10148700
600020,2021.01.04T14:06:39.700,3.49,100,349,6519036,6524230,4110995,1,S,10148701
600020,2021.01.04T14:06:39.700,3.49,100,349,6522072,6524230,4110996,1,S,10148702
600020,2021.01.04T14:06:39.700,3.49,100,349,6522080,6524230,4110997,1,S,10148703
600020,2021.01.04T14:06:39.700,3.49,300,1047,6522084,6524230,4110998,1,S,10148704
600020,2021.01.04T14:06:39.700,3.49,100,349,6522097,6524230,4110999,1,S,10148705
600020,2021.01.04T14:06:39.700,3.49,100,349,6522098,6524230,4111000,1,S,10148706
600020,2021.01.04T14:06:39.700,3.49,3200,11168,6522516,6524230,4111001,1,S,10148707
600020,2021.01.04T14:06:42.160,3.49,500,1745,6524955,6524230,4111416,1,B,10149833
600020,2021.01.04T14:06:42.190,3.49,700,2443,6524964,6524230,4111424,1,B,10149846
600020,2021.01.04T14:06:42.190,3.49,300,1047,6524972,6524230,4111427,1,B,10149855
600020,2021.01.04T14:06:42.190,3.49,100,349,6524977,6524230,4111431,1,B,10149862
600020,2021.01.04T14:06:45.190,3.49,900,3141,6525944,6524230,4111971,1,B,10151371
600020,2021.01.04T14:06:45.220,3.49,146,509.54000000000002,6525953,6524230,4111974,1,B,10151383
600020,2021.01.04T14:06:45.220,3.49,154,537.460000000000036,6525953,6524306,4111975,1,B,10151384
600020,2021.01.04T14:06:48.210,3.49,300,1047,6526884,6524306,4112628,1,B,10152921
600020,2021.01.04T14:06:48.270,3.49,200,698,6526908,6524306,4112647,1,B,10152963
600020,2021.01.04T14:06:48.970,3.49,200,698,6527129,6524306,4112774,1,B,10153346
600020,2021.01.04T14:06:51.220,3.49,600,2094,6527838,6526109,4113189,1,B,10154417
600020,2021.01.04T14:06:51.220,3.49,400,1396,6527839,6526109,4113190,1,B,10154418
600020,2021.01.04T14:06:54.220,3.5,1000,3500,6528715,5730556,4113746,1,B,10155794
600020,2021.01.04T14:06:54.220,3.5,500,1750,6528722,5730556,4113750,1,B,10155801
600020,2021.01.04T14:07:15.080,3.49,600,2094,6527839,6536209,4119105,1,S,10168275
600020,2021.01.04T14:07:15.080,3.49,100,349,6527844,6536209,4119106,1,S,10168276
600020,2021.01.04T14:07:15.080,3.49,600,2094,6527845,6536209,4119107,1,S,10168277
600020,2021.01.04T14:07:15.080,3.49,100,349,6527863,6536209,4119108,1,S,10168278
600020,2021.01.04T14:07:15.080,3.49,400,1396,6528716,6536209,4119109,1,S,10168279
600020,2021.01.04T14:07:15.080,3.49,1100,3839,6528723,6536209,4119110,1,S,10168280
600020,2021.01.04T14:07:15.080,3.49,100,349,6529694,6536209,4119111,1,S,10168281
600020,2021.01.04T14:07:15.080,3.49,200,698,6529757,6536209,4119112,1,S,10168282
600020,2021.01.04T14:07:15.080,3.49,946,3301.539999999999963,6535281,6536209,4119113,1,S,10168283
600020,2021.01.04T14:07:37.000,3.49,3000,10470,6535281,6543616,4123577,1,S,10180081
600020,2021.01.04T14:07:49.300,3.5,400,1400,6547344,5730556,4125668,1,B,10185875
600020,2021.01.04T14:07:53.520,3.5,1000,3500,6548781,5730556,4126564,1,B,10188189
600020,2021.01.04T14:08:00.200,3.49,600,2094,6535281,6551079,4127800,1,S,10191697
600020,2021.01.04T14:08:01.790,3.5,100,350,6551659,5730556,4128142,1,B,10192586
600020,2021.01.04T14:08:04.870,3.49,2900,10121,6535281,6552862,4128865,1,S,10194403
600020,2021.01.04T14:08:06.510,3.49,100,349,6535281,6553350,4129203,1,S,10195218
600020,2021.01.04T14:08:17.760,3.49,154,537.460000000000036,6535281,6557325,4131430,1,S,10201295
600020,2021.01.04T14:08:17.760,3.49,200,698,6536542,6557325,4131431,1,S,10201296
600020,2021.01.04T14:08:17.760,3.49,200,698,6536565,6557325,4131432,1,S,10201297
600020,2021.01.04T14:08:17.760,3.49,100,349,6539130,6557325,4131433,1,S,10201298
600020,2021.01.04T14:08:17.760,3.49,3800,13262,6550942,6557325,4131434,1,S,10201299
600020,2021.01.04T14:08:17.760,3.49,100,349,6554232,6557325,4131435,1,S,10201300
600020,2021.01.04T14:08:17.760,3.49,200,698,6554233,6557325,4131436,1,S,10201301
600020,2021.01.04T14:08:17.920,3.49,3400,11866,6557384,6557325,4131508,1,B,10201419
600020,2021.01.04T14:08:17.920,3.49,1600,5584,6557385,6557325,4131509,1,B,10201420
600020,2021.01.04T14:08:17.920,3.49,246,858.539999999999849,6557386,6557325,4131510,1,B,10201422
600020,2021.01.04T14:08:22.860,3.5,500,1750,6559080,5730556,4132593,1,B,10204059
600020,2021.01.04T14:08:31.420,3.49,1300,4537,6557386,6561985,4134335,1,S,10208606
600020,2021.01.04T14:08:37.280,3.49,500,1745,6557386,6564044,4135535,1,S,10211694
600020,2021.01.04T14:08:45.690,3.49,254,886.460000000000036,6557386,6566891,4137299,1,S,10216120
600020,2021.01.04T14:08:45.690,3.49,400,1396,6557401,6566891,4137300,1,S,10216121
600020,2021.01.04T14:08:45.690,3.49,100,349,6557417,6566891,4137301,1,S,10216122
600020,2021.01.04T14:08:45.690,3.49,1100,3839,6557421,6566891,4137302,1,S,10216123
600020,2021.01.04T14:08:45.690,3.49,146,509.54000000000002,6557427,6566891,4137303,1,S,10216124
600020,2021.01.04T14:08:55.250,3.5,2900,10150,6570157,5730556,4139420,1,B,10221210
600020,2021.01.04T14:08:55.250,3.5,7100,24850,6570157,5741850,4139421,1,B,10221211
600020,2021.01.04T14:09:02.930,3.49,700,2443,6557427,6573000,4141429,1,S,10225720
600020,2021.01.04T14:09:04.150,3.49,254,886.460000000000036,6557427,6573404,4141691,1,S,10226378
600020,2021.01.04T14:09:04.150,3.49,3000,10470,6567052,6573404,4141692,1,S,10226379
600020,2021.01.04T14:09:04.150,3.49,200,698,6570435,6573404,4141693,1,S,10226380
600020,2021.01.04T14:09:04.150,3.49,200,698,6570595,6573404,4141694,1,S,10226381
600020,2021.01.04T14:09:04.830,3.49,3600,12564,6573687,6573404,4141891,1,B,10226849
600020,2021.01.04T14:09:04.860,3.49,700,2443,6573701,6573404,4141895,1,B,10226868
600020,2021.01.04T14:09:04.860,3.49,400,1396,6573702,6573404,4141896,1,B,10226869
600020,2021.01.04T14:09:04.860,3.49,800,2792,6573703,6573404,4141897,1,B,10226870
600020,2021.01.04T14:09:05.010,3.49,500,1745,6573740,6573404,4141910,1,B,10226922
600020,2021.01.04T14:09:05.470,3.49,1000,3490,6573887,6573404,4142032,1,B,10227183
600020,2021.01.04T14:09:05.500,3.49,2100,7329,6573903,6573404,4142037,1,B,10227203
600020,2021.01.04T14:09:07.800,3.49,3200,11168,6574808,6573404,4142751,1,B,10228733
600020,2021.01.04T14:09:07.860,3.49,200,698,6574833,6573404,4142767,1,B,10228776
600020,2021.01.04T14:09:07.860,3.49,700,2443,6574836,6573404,4142768,1,B,10228779
600020,2021.01.04T14:09:07.920,3.49,400,1396,6574852,6573404,4142789,1,B,10228818
600020,2021.01.04T14:09:09.430,3.49,100,349,6575392,6573404,4143049,1,B,10229588
600020,2021.01.04T14:09:09.660,3.49,2646,9234.540000000002692,6575482,6573404,4143087,1,B,10229720
600020,2021.01.04T14:09:11.540,3.5,200,700,6576186,5741850,4143496,1,B,10230771
600020,2021.01.04T14:09:20.380,3.49,3154,11007.459999999999126,6575482,6579263,4145517,1,S,10235598
600020,2021.01.04T14:09:20.380,3.49,100,349,6575569,6579263,4145518,1,S,10235599
600020,2021.01.04T14:09:20.380,3.49,500,1745,6577678,6579263,4145519,1,S,10235600
600020,2021.01.04T14:09:20.380,3.49,100,349,6578204,6579263,4145520,1,S,10235601
600020,2021.01.04T14:09:21.210,3.49,200,698,6579535,6579263,4145669,1,B,10236004
600020,2021.01.04T14:09:22.780,3.49,2800,9772,6580001,6579263,4145951,1,B,10236717
600020,2021.01.04T14:09:22.840,3.49,600,2094,6580013,6579263,4145963,1,B,10236743
600020,2021.01.04T14:09:23.180,3.49,300,1047,6580132,6579263,4146026,1,B,10236915
600020,2021.01.04T14:09:23.620,3.49,1100,3839,6580268,6579263,4146081,1,B,10237106
600020,2021.01.04T14:09:25.810,3.49,600,2094,6580939,6579263,4146469,1,B,10238124
600020,2021.01.04T14:09:28.590,3.49,500,1745,6581967,6579263,4147171,1,B,10239723
600020,2021.01.04T14:09:31.590,3.49,200,698,6583027,6579263,4147820,1,B,10241363
600020,2021.01.04T14:09:32.870,3.49,100,349,6583448,6579263,4148032,1,B,10242015
600020,2021.01.04T14:09:34.630,3.49,200,698,6584022,6579263,4148390,1,B,10242961
600020,2021.01.04T14:09:36.870,3.49,400,1396,6584753,6579263,4148850,1,B,10244147
600020,2021.01.04T14:09:39.400,3.49,5700,19893,6585643,6579263,4149501,1,B,10245554
600020,2021.01.04T14:09:40.520,3.49,100,349,6585988,6579263,4149781,1,B,10246154
600020,2021.01.04T14:09:43.510,3.49,100,349,6586982,6579263,4150431,1,B,10247727
600020,2021.01.04T14:09:46.210,3.49,100,349,6587983,6579263,4151086,1,B,10249283
600020,2021.01.04T14:09:48.720,3.49,200,698,6588991,6579263,4151780,1,B,10250871
600020,2021.01.04T14:09:49.210,3.49,100,349,6589166,6579263,4151866,1,B,10251117
600020,2021.01.04T14:09:54.630,3.49,100,349,6591243,6579263,4153578,1,B,10254829
600020,2021.01.04T14:09:58.380,3.49,400,1396,6592649,6579263,4154901,1,B,10257404
600020,2021.01.04T14:09:58.470,3.49,400,1396,6592693,6579263,4154975,1,B,10257509
600020,2021.01.04T14:09:58.590,3.49,100,349,6592753,6579263,4155088,1,B,10257654
600020,2021.01.04T14:10:01.570,3.49,500,1745,6593962,6579263,4156394,1,B,10260021
600020,2021.01.04T14:10:01.570,3.49,100,349,6593967,6579263,4156397,1,B,10260026
600020,2021.01.04T14:10:01.600,3.49,500,1745,6593997,6579263,4156411,1,B,10260062
600020,2021.01.04T14:10:04.540,3.49,300,1047,6595216,6579263,4157362,1,B,10262254
600020,2021.01.04T14:10:04.570,3.49,100,349,6595221,6579263,4157363,1,B,10262259
600020,2021.01.04T14:10:10.140,3.49,346,1207.539999999999963,6597343,6579263,4158868,1,B,10265800
600020,2021.01.04T14:10:10.140,3.49,19000,66310,6597343,6583100,4158869,1,B,10265801
600020,2021.01.04T14:10:10.140,3.49,2000,6980,6597343,6586757,4158870,1,B,10265802
600020,2021.01.04T14:10:11.030,3.5,200,700,6597761,5741850,4159273,1,B,10266563
600020,2021.01.04T14:10:22.530,3.5,2500,8750,6602338,5741850,4162331,1,B,10273717
600020,2021.01.04T14:10:22.530,3.5,2500,8750,6602338,5747954,4162332,1,B,10273718
600020,2021.01.04T14:10:26.520,3.49,400,1396,6597343,6603927,4163498,1,S,10276334
600020,2021.01.04T14:10:27.240,3.49,1000,3490,6597343,6604202,4163663,1,S,10276730
600020,2021.01.04T14:10:27.520,3.49,6354,22175.459999999999126,6597343,6604305,4163711,1,S,10276876
600020,2021.01.04T14:10:27.520,3.49,3100,10819,6597344,6604305,4163712,1,S,10276877
600020,2021.01.04T14:10:27.520,3.49,546,1905.539999999999963,6597345,6604305,4163713,1,S,10276878
600020,2021.01.04T14:10:39.020,3.49,500,1745,6597345,6609048,4166889,1,S,10284487
600020,2021.01.04T14:10:42.570,3.49,2654,9262.459999999999126,6597345,6610434,4167831,1,S,10286697
600020,2021.01.04T14:10:42.570,3.49,346,1207.539999999999963,6598130,6610434,4167832,1,S,10286698
600020,2021.01.04T14:10:43.730,3.5,400,1400,6610907,5747954,4168147,1,B,10287467
600020,2021.01.04T14:10:52.770,3.5,600,2100,6614331,5747954,4170679,1,B,10292940
600020,2021.01.04T14:11:07.070,3.5,100,350,6619953,5747954,4174553,1,B,10301946
600020,2021.01.04T14:11:15.080,3.49,1000,3490,6598130,6623167,4176885,1,S,10307255
600020,2021.01.04T14:11:15.550,3.5,100,350,6623366,5747954,4177016,1,B,10307573
600020,2021.01.04T14:11:16.630,3.49,2000,6980,6598130,6623792,4177296,1,S,10308260
600020,2021.01.04T14:11:34.140,3.5,200,700,6630124,5747954,4181522,1,B,10318793
600020,2021.01.04T14:11:39.570,3.5,200,700,6632318,5747954,4182908,1,B,10322279
600020,2021.01.04T14:11:43.510,3.5,100,350,6633778,5747954,4183895,1,B,10324574
600020,2021.01.04T14:11:45.770,3.5,600,2100,6634566,5747954,4184372,1,B,10325794
600020,2021.01.04T14:12:04.950,3.5,100,350,6642342,5747954,4189496,1,B,10338103
600020,2021.01.04T14:12:05.220,3.49,2454,8564.459999999999126,6598130,6642512,4189618,1,S,10338350
600020,2021.01.04T14:12:05.220,3.49,2000,6980,6604863,6642512,4189619,1,S,10338351
600020,2021.01.04T14:12:05.220,3.49,5000,17450,6614469,6642512,4189620,1,S,10338352
600020,2021.01.04T14:12:05.220,3.49,546,1905.539999999999963,6614991,6642512,4189621,1,S,10338353
600020,2021.01.04T14:12:19.680,3.49,4554,15893.459999999999126,6614991,6648784,4193870,1,S,10348111
600020,2021.01.04T14:12:19.680,3.49,100,349,6615964,6648784,4193871,1,S,10348112
600020,2021.01.04T14:12:19.680,3.49,200,698,6629671,6648784,4193872,1,S,10348113
600020,2021.01.04T14:12:19.680,3.49,5046,17610.540000000000873,6632135,6648784,4193873,1,S,10348114
600020,2021.01.04T14:12:21.580,3.5,300,1050,6649427,5747954,4194221,1,B,10349147
600020,2021.01.04T14:12:22.910,3.49,4954,17289.459999999999126,6632135,6649935,4194625,1,S,10350025
600020,2021.01.04T14:12:22.910,3.49,15100,52699,6646550,6649935,4194626,1,S,10350026
600020,2021.01.04T14:12:22.910,3.49,21100,73639,6646576,6649935,4194627,1,S,10350027
600020,2021.01.04T14:12:22.910,3.49,21100,73639,6649389,6649935,4194628,1,S,10350028
600020,2021.01.04T14:12:22.910,3.49,6746,23543.540000000000873,6649405,6649935,4194629,1,S,10350029
600020,2021.01.04T14:12:24.250,3.49,3000,10470,6649405,6650510,4195004,1,S,10350945
600020,2021.01.04T14:12:29.970,3.5,100,350,6652945,5747954,4196778,1,B,10354986
600020,2021.01.04T14:12:31.060,3.49,1700,5933,6649405,6653316,4197319,1,S,10355866
600020,2021.01.04T14:12:32.680,3.5,4700,16450,6654042,5747954,4197853,1,B,10357111
600020,2021.01.04T14:12:32.680,3.5,3000,10500,6654042,5752321,4197854,1,B,10357112
600020,2021.01.04T14:12:32.680,3.5,2000,7000,6654042,5755178,4197855,1,B,10357113
600020,2021.01.04T14:12:32.680,3.5,300,1050,6654042,5760120,4197856,1,B,10357114
600020,2021.01.04T14:12:39.830,3.49,200,698,6649405,6656668,4199710,1,S,10361400
600020,2021.01.04T14:12:45.040,3.49,1400,4886,6649405,6658627,4201043,1,S,10364595
600020,2021.01.04T14:12:48.380,3.49,2054,7168.460000000000036,6649405,6659848,4201753,1,S,10366523
600020,2021.01.04T14:12:48.650,3.49,600,2094,6659935,6659848,4201877,1,B,10366722
600020,2021.01.04T14:12:49.880,3.49,246,858.539999999999849,6660379,6659848,4202154,1,B,10367412
600020,2021.01.04T14:12:49.880,3.49,454,1584.460000000000036,6660379,6660102,4202155,1,B,10367413
600020,2021.01.04T14:12:49.910,3.49,300,1047,6660383,6660102,4202156,1,B,10367420
600020,2021.01.04T14:12:50.250,3.49,246,858.539999999999849,6660499,6660102,4202204,1,B,10367591
600020,2021.01.04T14:12:50.250,3.5,154,539,6660499,5760120,4202205,1,B,10367592
600020,2021.01.04T14:13:00.720,3.5,100,350,6664120,5760120,4204420,1,B,10373215
600020,2021.01.04T14:13:03.560,3.49,100,349,6662842,6665271,4205206,1,S,10375038
600020,2021.01.04T14:13:03.560,3.49,100,349,6663839,6665271,4205207,1,S,10375039
600020,2021.01.04T14:13:04.890,3.49,3100,10819,6665810,6665271,4205585,1,B,10375893
600020,2021.01.04T14:13:04.920,3.49,2100,7329,6665816,6665271,4205589,1,B,10375899
600020,2021.01.04T14:13:04.920,3.49,1700,5933,6665826,6665271,4205597,1,B,10375913
600020,2021.01.04T14:13:04.920,3.49,900,3141,6665827,6665271,4205598,1,B,10375914
600020,2021.01.04T14:13:04.920,3.49,600,2094,6665828,6665271,4205599,1,B,10375915
600020,2021.01.04T14:13:04.980,3.49,300,1047,6665849,6665271,4205609,1,B,10375940
600020,2021.01.04T14:13:05.210,3.49,300,1047,6665927,6665271,4205659,1,B,10376079
600020,2021.01.04T14:13:07.920,3.49,100,349,6666891,6665271,4206403,1,B,10377722
600020,2021.01.04T14:13:08.000,3.49,200,698,6666928,6665271,4206421,1,B,10377770
600020,2021.01.04T14:13:18.270,3.49,700,2443,6670856,6665271,4209000,1,B,10383912
600020,2021.01.04T14:13:21.100,3.49,100,349,6671870,6665271,4209644,1,B,10385495
600020,2021.01.04T14:13:33.920,3.49,200,698,6676455,6665271,4212652,1,B,10392785
600020,2021.01.04T14:13:36.260,3.49,200,698,6677325,6665271,4213306,1,B,10394178
600020,2021.01.04T14:13:39.820,3.49,100,349,6678577,6665271,4214030,1,B,10396060
600020,2021.01.04T14:13:44.760,3.49,400,1396,6680160,6665271,4215043,1,B,10398568
600020,2021.01.04T14:13:45.200,3.49,200,698,6680299,6665271,4215125,1,B,10398782
600020,2021.01.04T14:13:45.680,3.48,1000,3480,6231051,6680429,4215220,1,S,10398994
600020,2021.01.04T14:13:46.300,3.49,100,349,6680622,6665271,4215328,1,B,10399290
600020,2021.01.04T14:13:51.420,3.49,1900,6631,6682339,6665271,4216367,1,B,10401999
600020,2021.01.04T14:13:56.010,3.49,200,698,6683917,6665271,4217378,1,B,10404544
600020,2021.01.04T14:13:58.970,3.49,1000,3490,6684899,6665271,4217940,1,B,10406091
600020,2021.01.04T14:14:00.630,3.49,100,349,6685466,6665271,4218242,1,B,10406958
600020,2021.01.04T14:14:06.390,3.49,400,1396,6687800,6665271,4219738,1,B,10410495
600020,2021.01.04T14:14:06.740,3.49,1000,3490,6687910,6665271,4219829,1,B,10410675
